Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	1818517	1818574		IntergenicRegion_1280_Rv1618-Rv1619		Intergenic	Intergenic			Intergenic		False	Rv1618	NotExcluded	Rv1619	NotExcluded	1.0	100.0	0.0	59.64912280701754	1.0	1.0	1.0	57
NC_000962.3	1823273	1823359		IntergenicRegion_1281_Rv1621c-Rv1622c		Intergenic	Intergenic			Intergenic		False	Rv1621c	NotExcluded	Rv1622c	NotExcluded	1.0	100.0	0.0	74.4186046511628	1.0	1.0	1.0	86
NC_000962.3	1824400	1824429		IntergenicRegion_1282_Rv1622c-Rv1623c		Intergenic	Intergenic			Intergenic		False	Rv1622c	NotExcluded	Rv1623c	NotExcluded	1.0	100.0	0.0	68.96551724137932	1.0	1.0	1.0	29
NC_000962.3	1825887	1825997		IntergenicRegion_1283_Rv1623c-Rv1624c		Intergenic	Intergenic			Intergenic		False	Rv1623c	NotExcluded	Rv1624c	NotExcluded	0.9833333333333334	40.0	0.0	60.90909090909091	1.0	1.0	1.0	110
NC_000962.3	1826585	1826613		IntergenicRegion_1284_Rv1624c-Rv1625c		Intergenic	Intergenic			Intergenic		False	Rv1624c	NotExcluded	Rv1625c	NotExcluded	1.0	100.0	0.0	75.0	1.0	1.0	1.0	28
NC_000962.3	1827945	1828014		IntergenicRegion_1285_Rv1625c-MTB000023		Intergenic	Intergenic			Intergenic		False	Rv1625c	NotExcluded	MTB000023	NotExcluded	1.0	100.0	0.0	55.072463768115945	1.0	1.0	1.0	69
NC_000962.3	1828088	1828179		IntergenicRegion_1286_MTB000023-Rv1626		Intergenic	Intergenic			Intergenic		False	MTB000023	NotExcluded	Rv1626	NotExcluded	1.0	100.0	0.0	64.83516483516483	1.0	1.0	1.0	91
NC_000962.3	1828797	1828864		IntergenicRegion_1287_Rv1626-Rv1627c		Intergenic	Intergenic			Intergenic		False	Rv1626	NotExcluded	Rv1627c	NotExcluded	0.9203980099502487	10.44776119402985	0.0	58.208955223880594	0.917910447761194	1.0	1.0	67
NC_000962.3	1830561	1830664		IntergenicRegion_1288_Rv1628c-Rv1629		Intergenic	Intergenic			Intergenic		False	Rv1628c	NotExcluded	Rv1629	NotExcluded	1.0	100.0	0.0	61.16504854368932	1.0	1.0	1.0	103
NC_000962.3	1833379	1833541		IntergenicRegion_1289_Rv1629-Rv1630		Intergenic	Intergenic			Intergenic		False	Rv1629	NotExcluded	Rv1630	NotExcluded	1.0	100.0	0.0	60.49382716049383	1.0	1.0	1.0	162
NC_000962.3	1834987	1835012		IntergenicRegion_1290_Rv1630-Rv1631		Intergenic	Intergenic			Intergenic		False	Rv1630	NotExcluded	Rv1631	NotExcluded	1.0	100.0	0.0	52.0	1.0	1.0	1.0	25
NC_000962.3	1836236	1836386		IntergenicRegion_1291_Rv1631-Rv1632c		Intergenic	Intergenic			Intergenic		False	Rv1631	NotExcluded	Rv1632c	NotExcluded	0.9998148148148148	99.33333333333333	0.0	74.66666666666667	1.0	1.0	1.0	150
NC_000962.3	1836830	1837074		IntergenicRegion_1292_Rv1632c-Rv1633		Intergenic	Intergenic			Intergenic		False	Rv1632c	NotExcluded	Rv1633	NotExcluded	1.0	100.0	0.0	63.114754098360656	1.0	1.0	1.0	244
NC_000962.3	1842242	1842450		IntergenicRegion_1293_Rv1635c-Rv1636		Intergenic	Intergenic			Intergenic		False	Rv1635c	NotExcluded	Rv1636	NotExcluded	1.0	100.0	0.0	54.80769230769231	1.0	1.0	1.0	208
NC_000962.3	1842891	1842897		IntergenicRegion_1294_Rv1636-Rv1637c		Intergenic	Intergenic			Intergenic		False	Rv1636	NotExcluded	Rv1637c	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	6
NC_000962.3	1843692	1843740		IntergenicRegion_1295_Rv1637c-Rv1638		Intergenic	Intergenic			Intergenic		False	Rv1637c	NotExcluded	Rv1638	NotExcluded	1.0	100.0	0.0	58.333333333333336	1.0	1.0	1.0	48
NC_000962.3	1846659	1846715		IntergenicRegion_1296_Rv1638-Rv1638A		Intergenic	Intergenic			Intergenic		False	Rv1638	NotExcluded	Rv1638A	NotExcluded	1.0	100.0	0.0	67.85714285714286	1.0	1.0	1.0	56
NC_000962.3	1846973	1846988		IntergenicRegion_1297_Rv1638A-Rv1639c		Intergenic	Intergenic			Intergenic		False	Rv1638A	NotExcluded	Rv1639c	NotExcluded	1.0	100.0	0.0	60.0	1.0	1.0	1.0	15
NC_000962.3	1848458	1848516		IntergenicRegion_1298_Rv1639c-Rv1640c		Intergenic	Intergenic			Intergenic		False	Rv1639c	NotExcluded	Rv1640c	NotExcluded	1.0	100.0	0.0	65.51724137931035	1.0	1.0	1.0	58
NC_000962.3	1852035	1852272		IntergenicRegion_1299_Rv1640c-Rv1641		Intergenic	Intergenic			Intergenic		False	Rv1640c	NotExcluded	Rv1641	NotExcluded	1.0	100.0	0.0	62.447257383966246	1.0	1.0	1.0	237
NC_000962.3	1852878	1852927		IntergenicRegion_1300_Rv1641-Rv1642		Intergenic	Intergenic			Intergenic		False	Rv1641	NotExcluded	Rv1642	NotExcluded	1.0	100.0	0.0	44.89795918367347	1.0	1.0	1.0	49
NC_000962.3	1853122	1853183		IntergenicRegion_1301_Rv1642-Rv1643		Intergenic	Intergenic			Intergenic		False	Rv1642	NotExcluded	Rv1643	NotExcluded	1.0	100.0	0.0	65.57377049180327	1.0	1.0	1.0	61
NC_000962.3	1853573	1853605		IntergenicRegion_1302_Rv1643-Rv1644		Intergenic	Intergenic			Intergenic		False	Rv1643	NotExcluded	Rv1644	NotExcluded	1.0	100.0	0.0	71.875	1.0	1.0	1.0	32
NC_000962.3	1854388	1854398		IntergenicRegion_1303_Rv1644-Rv1645c		Intergenic	Intergenic			Intergenic		False	Rv1644	NotExcluded	Rv1645c	NotExcluded	1.0	100.0	0.0	70.0	1.0	1.0	1.0	10
NC_000962.3	1855454	1855763		IntergenicRegion_1304_Rv1645c-Rv1646		Intergenic	Intergenic			Intergenic		True	Rv1645c	NotExcluded	Rv1646	PE/PPEs	1.0	100.0	0.0	55.98705501618123	1.0	1.0	1.0	309
NC_000962.3	1856696	1856773		IntergenicRegion_1305_Rv1646-Rv1647		Intergenic	Intergenic			Intergenic		True	Rv1646	PE/PPEs	Rv1647	NotExcluded	1.0	100.0	0.0	61.03896103896104	1.0	1.0	1.0	77
NC_000962.3	1857724	1857730		IntergenicRegion_1306_Rv1647-Rv1648		Intergenic	Intergenic			Intergenic		False	Rv1647	NotExcluded	Rv1648	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	6
NC_000962.3	1858537	1858732		IntergenicRegion_1307_Rv1648-Rv1649		Intergenic	Intergenic			Intergenic		False	Rv1648	NotExcluded	Rv1649	NotExcluded	1.0	100.0	0.0	64.61538461538461	1.0	1.0	1.0	195
NC_000962.3	1862253	1862346		IntergenicRegion_1308_Rv1650-Rv1651c		Intergenic	Intergenic			Intergenic		True	Rv1650	NotExcluded	Rv1651c	PE/PPEs	1.0	100.0	0.0	63.44086021505376	1.0	1.0	1.0	93
NC_000962.3	1865382	1865575		IntergenicRegion_1309_Rv1651c-Rv1652		Intergenic	Intergenic			Intergenic		True	Rv1651c	PE/PPEs	Rv1652	NotExcluded	1.0	100.0	0.0	59.067357512953365	1.0	1.0	1.0	193
NC_000962.3	1871354	1871362		IntergenicRegion_1310_Rv1657-Rv1658		Intergenic	Intergenic			Intergenic		False	Rv1657	NotExcluded	Rv1658	NotExcluded	1.0	100.0	0.0	62.5	1.0	1.0	1.0	8
NC_000962.3	1872559	1872638		IntergenicRegion_1311_Rv1658-Rv1659		Intergenic	Intergenic			Intergenic		False	Rv1658	NotExcluded	Rv1659	NotExcluded	0.9883966244725739	75.9493670886076	0.0	65.82278481012658	1.0	1.0	1.0	79
NC_000962.3	1874051	1874159		IntergenicRegion_1312_Rv1659-Rv1660		Intergenic	Intergenic			Intergenic		False	Rv1659	NotExcluded	Rv1660	NotExcluded	1.0	100.0	0.0	62.96296296296296	1.0	1.0	1.0	108
NC_000962.3	1875221	1875303		IntergenicRegion_1313_Rv1660-Rv1661		Intergenic	Intergenic			Intergenic		False	Rv1660	NotExcluded	Rv1661	NotExcluded	1.0	100.0	0.0	62.19512195121951	1.0	1.0	1.0	82
NC_000962.3	1881684	1881703		IntergenicRegion_1314_Rv1661-Rv1662		Intergenic	Intergenic			Intergenic		False	Rv1661	NotExcluded	Rv1662	NotExcluded	1.0	100.0	0.0	68.42105263157895	1.0	1.0	1.0	19
NC_000962.3	1888020	1888025		IntergenicRegion_1315_Rv1663-Rv1664		Intergenic	Intergenic			Intergenic		False	Rv1663	NotExcluded	Rv1664	NotExcluded	1.0	100.0	0.0	80.0	1.0	1.0	1.0	5
NC_000962.3	1891079	1891225		IntergenicRegion_1316_Rv1664-Rv1665		Intergenic	Intergenic			Intergenic		False	Rv1664	NotExcluded	Rv1665	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	146
NC_000962.3	1893562	1893576		IntergenicRegion_1317_Rv1666c-Rv1667c		Intergenic	Intergenic			Intergenic		False	Rv1666c	NotExcluded	Rv1667c	NotExcluded	1.0	100.0	0.0	64.28571428571429	1.0	1.0	1.0	14
NC_000962.3	1895342	1895724		IntergenicRegion_1318_Rv1668c-Rv1669		Intergenic	Intergenic			Intergenic		False	Rv1668c	NotExcluded	Rv1669	NotExcluded	0.8662739965095985	2.6178010471204187	0.0	69.89528795811518	0.6178009816753927	0.7486909973821989	0.8141360890052356	382
NC_000962.3	1896087	1896119		IntergenicRegion_1319_Rv1669-Rv1670		Intergenic	Intergenic			Intergenic		False	Rv1669	NotExcluded	Rv1670	NotExcluded	1.0	100.0	0.0	65.625	1.0	1.0	1.0	32
NC_000962.3	1896467	1896474		IntergenicRegion_1320_Rv1670-Rv1671		Intergenic	Intergenic			Intergenic		False	Rv1670	NotExcluded	Rv1671	NotExcluded	1.0	100.0	0.0	85.71428571428571	1.0	1.0	1.0	7
NC_000962.3	1896867	1896875		IntergenicRegion_1321_Rv1671-Rv1672c		Intergenic	Intergenic			Intergenic		False	Rv1671	NotExcluded	Rv1672c	NotExcluded	0.9722222222222222	0.0	0.0	37.5	1.0	1.0	1.0	8
NC_000962.3	1898207	1898299		IntergenicRegion_1322_Rv1672c-Rv1673c		Intergenic	Intergenic			Intergenic		False	Rv1672c	NotExcluded	Rv1673c	NotExcluded	0.9722222222222223	0.0	0.0	56.52173913043478	1.0	1.0	1.0	92
NC_000962.3	1899232	1899259		IntergenicRegion_1323_Rv1673c-Rv1674c		Intergenic	Intergenic			Intergenic		False	Rv1673c	NotExcluded	Rv1674c	NotExcluded	0.9722222222222221	0.0	0.0	59.25925925925926	1.0	1.0	1.0	27
NC_000962.3	1899916	1900240		IntergenicRegion_1324_Rv1674c-Rv1675c		Intergenic	Intergenic			Intergenic		False	Rv1674c	NotExcluded	Rv1675c	NotExcluded	1.0	100.0	0.0	66.35802469135803	1.0	1.0	1.0	324
NC_000962.3	1900975	1901046		IntergenicRegion_1325_Rv1675c-Rv1676		Intergenic	Intergenic			Intergenic		False	Rv1675c	NotExcluded	Rv1676	NotExcluded	1.0	100.0	0.0	66.19718309859155	1.0	1.0	1.0	71
NC_000962.3	1902296	1902396		IntergenicRegion_1326_Rv1677-Rv1678		Intergenic	Intergenic			Intergenic		False	Rv1677	NotExcluded	Rv1678	NotExcluded	1.0	100.0	0.0	67.0	1.0	1.0	1.0	100
NC_000962.3	1904420	1904428		IntergenicRegion_1327_Rv1679-Rv1680		Intergenic	Intergenic			Intergenic		False	Rv1679	NotExcluded	Rv1680	NotExcluded	1.0	100.0	0.0	62.5	1.0	1.0	1.0	8
NC_000962.3	1906242	1906402		IntergenicRegion_1328_Rv1681-Rv1682		Intergenic	Intergenic			Intergenic		False	Rv1681	NotExcluded	Rv1682	NotExcluded	1.0	100.0	0.0	53.125	1.0	1.0	1.0	160
NC_000962.3	1907320	1907593		IntergenicRegion_1329_Rv1682-Rv1683		Intergenic	Intergenic			Intergenic		False	Rv1682	NotExcluded	Rv1683	NotExcluded	1.0	100.0	0.0	63.73626373626374	0.9047619047619048	1.0	1.0	273
NC_000962.3	1911399	1911400		IntergenicRegion_1330_Rv1685c-Rv1686c		Intergenic	Intergenic			Intergenic		False	Rv1685c	NotExcluded	Rv1686c	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	1
NC_000962.3	1912081	1912152		IntergenicRegion_1331_Rv1686c-Rv1687c		Intergenic	Intergenic			Intergenic		False	Rv1686c	NotExcluded	Rv1687c	NotExcluded	1.0	100.0	0.0	66.19718309859155	1.0	1.0	1.0	71
NC_000962.3	1912920	1912978		IntergenicRegion_1332_Rv1687c-Rv1688		Intergenic	Intergenic			Intergenic		False	Rv1687c	NotExcluded	Rv1688	NotExcluded	1.0	100.0	0.0	56.89655172413793	1.0	1.0	1.0	58
NC_000962.3	1913590	1913601		IntergenicRegion_1333_Rv1688-Rv1689		Intergenic	Intergenic			Intergenic		False	Rv1688	NotExcluded	Rv1689	NotExcluded	1.0	100.0	0.0	63.63636363636363	1.0	1.0	1.0	11
NC_000962.3	1914876	1915526		IntergenicRegion_1334_Rv1689-Rv1690		Intergenic	Intergenic			Intergenic		False	Rv1689	NotExcluded	Rv1690	NotExcluded	0.9888461538461538	80.3076923076923	0.0	59.84615384615385	1.0	1.0	1.0	650
NC_000962.3	1915910	1915948		IntergenicRegion_1335_Rv1690-Rv1691		Intergenic	Intergenic			Intergenic		False	Rv1690	NotExcluded	Rv1691	NotExcluded	1.0	100.0	0.0	60.526315789473685	1.0	1.0	1.0	38
NC_000962.3	1917932	1917939		IntergenicRegion_1336_Rv1693-Rv1694		Intergenic	Intergenic			Intergenic		False	Rv1693	NotExcluded	Rv1694	NotExcluded	1.0	100.0	0.0	85.71428571428571	1.0	1.0	1.0	7
NC_000962.3	1919669	1919682		IntergenicRegion_1337_Rv1695-Rv1696		Intergenic	Intergenic			Intergenic		False	Rv1695	NotExcluded	Rv1696	NotExcluded	1.0	100.0	0.0	84.61538461538461	1.0	1.0	1.0	13
NC_000962.3	1921446	1921541		IntergenicRegion_1338_Rv1696-Rv1697		Intergenic	Intergenic			Intergenic		False	Rv1696	NotExcluded	Rv1697	NotExcluded	1.0	100.0	0.0	56.8421052631579	1.0	1.0	1.0	95
NC_000962.3	1922723	1922744		IntergenicRegion_1339_Rv1697-Rv1698		Intergenic	Intergenic			Intergenic		False	Rv1697	NotExcluded	Rv1698	NotExcluded	1.0	100.0	0.0	52.38095238095238	1.0	1.0	1.0	21
NC_000962.3	1923689	1923828		IntergenicRegion_1340_Rv1698-Rv1699		Intergenic	Intergenic			Intergenic		False	Rv1698	NotExcluded	Rv1699	NotExcluded	1.0	100.0	0.0	65.46762589928058	1.0	1.0	1.0	139
NC_000962.3	1927137	1927210		IntergenicRegion_1341_Rv1701-Rv1702c		Intergenic	Intergenic			Intergenic		True	Rv1701	InsertionSeqs_And_Phages	Rv1702c	InsertionSeqs_And_Phages	1.0	100.0	0.0	65.75342465753425	1.0	1.0	1.0	73
NC_000962.3	1928575	1929130		IntergenicRegion_1342_Rv1702c-Rv1703c		Intergenic	Intergenic			Intergenic		True	Rv1702c	InsertionSeqs_And_Phages	Rv1703c	NotExcluded	0.997897897897898	92.43243243243244	0.0	60.72072072072072	1.0	1.0	1.0	555
NC_000962.3	1929721	1929785		IntergenicRegion_1343_Rv1703c-Rv1704c		Intergenic	Intergenic			Intergenic		False	Rv1703c	NotExcluded	Rv1704c	NotExcluded	1.0	100.0	0.0	71.875	1.0	1.0	1.0	64
NC_000962.3	1931456	1931496		IntergenicRegion_1344_Rv1704c-Rv1705c		Intergenic	Intergenic			Intergenic		True	Rv1704c	NotExcluded	Rv1705c	PE/PPEs	1.0	100.0	0.0	62.5	1.0	1.0	1.0	40
NC_000962.3	1932654	1932693		IntergenicRegion_1345_Rv1705c-Rv1706c		Intergenic	Intergenic			Intergenic		True	Rv1705c	PE/PPEs	Rv1706c	PE/PPEs	1.0	100.0	0.0	56.41025641025641	1.0	1.0	1.0	39
NC_000962.3	1933878	1934481		IntergenicRegion_1346_Rv1706c-Rv1706A		Intergenic	Intergenic			Intergenic		True	Rv1706c	PE/PPEs	Rv1706A	NotExcluded	1.0	100.0	0.0	59.20398009950249	1.0	1.0	1.0	603
NC_000962.3	1934649	1934881		IntergenicRegion_1347_Rv1706A-Rv1707		Intergenic	Intergenic			Intergenic		False	Rv1706A	NotExcluded	Rv1707	NotExcluded	0.9994013409961686	97.84482758620689	0.0	62.93103448275862	1.0	1.0	1.0	232
NC_000962.3	1936342	1936359		IntergenicRegion_1348_Rv1707-Rv1708		Intergenic	Intergenic			Intergenic		False	Rv1707	NotExcluded	Rv1708	NotExcluded	1.0	100.0	0.0	52.94117647058823	1.0	1.0	1.0	17
NC_000962.3	1941679	1941852		IntergenicRegion_1349_Rv1713-Rv1714		Intergenic	Intergenic			Intergenic		False	Rv1713	NotExcluded	Rv1714	NotExcluded	1.0	100.0	0.0	57.225433526011564	1.0	1.0	1.0	173
NC_000962.3	1943573	1943575		IntergenicRegion_1350_Rv1715-Rv1716		Intergenic	Intergenic			Intergenic		False	Rv1715	NotExcluded	Rv1716	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	2
NC_000962.3	1944756	1944808		IntergenicRegion_1351_Rv1717-Rv1718		Intergenic	Intergenic			Intergenic		False	Rv1717	NotExcluded	Rv1718	NotExcluded	1.0	100.0	0.0	65.38461538461539	1.0	1.0	1.0	52
NC_000962.3	1945627	1945640		IntergenicRegion_1352_Rv1718-Rv1719		Intergenic	Intergenic			Intergenic		False	Rv1718	NotExcluded	Rv1719	NotExcluded	1.0	100.0	0.0	61.53846153846154	1.0	1.0	1.0	13
NC_000962.3	1946420	1946612		IntergenicRegion_1353_Rv1719-MTB000024		Intergenic	Intergenic			Intergenic		False	Rv1719	NotExcluded	MTB000024	NotExcluded	1.0	100.0	0.0	68.22916666666667	1.0	1.0	1.0	192
NC_000962.3	1946686	1947029		IntergenicRegion_1354_MTB000024-Rv1720c		Intergenic	Intergenic			Intergenic		False	MTB000024	NotExcluded	Rv1720c	NotExcluded	1.0	100.0	0.0	62.68221574344023	0.8658892128279884	0.9504373177842566	0.9868804664723032	343
NC_000962.3	1947643	1947860		IntergenicRegion_1355_Rv1721c-Rv1722		Intergenic	Intergenic			Intergenic		False	Rv1721c	NotExcluded	Rv1722	NotExcluded	1.0	100.0	0.0	68.66359447004608	1.0	1.0	1.0	217
NC_000962.3	1950589	1950631		IntergenicRegion_1356_Rv1723-Rv1724c		Intergenic	Intergenic			Intergenic		False	Rv1723	NotExcluded	Rv1724c	NotExcluded	1.0	100.0	0.0	61.904761904761905	1.0	1.0	1.0	42
NC_000962.3	1951751	1951851		IntergenicRegion_1357_Rv1725c-Rv1726		Intergenic	Intergenic			Intergenic		False	Rv1725c	NotExcluded	Rv1726	NotExcluded	1.0	100.0	0.0	64.0	1.0	1.0	1.0	100
NC_000962.3	1953237	1953269		IntergenicRegion_1358_Rv1726-Rv1727		Intergenic	Intergenic			Intergenic		False	Rv1726	NotExcluded	Rv1727	NotExcluded	1.0	100.0	0.0	62.5	1.0	1.0	1.0	32
NC_000962.3	1953839	1953863		IntergenicRegion_1359_Rv1727-Rv1728c		Intergenic	Intergenic			Intergenic		False	Rv1727	NotExcluded	Rv1728c	NotExcluded	1.0	100.0	0.0	58.333333333333336	1.0	1.0	1.0	24
NC_000962.3	1955569	1955691		IntergenicRegion_1360_Rv1729c-Rv1730c		Intergenic	Intergenic			Intergenic		False	Rv1729c	NotExcluded	Rv1730c	NotExcluded	0.9376138433515484	43.44262295081967	0.0	68.0327868852459	1.0	1.0	1.0	122
NC_000962.3	1957245	1957676		IntergenicRegion_1361_Rv1730c-Rv1731		Intergenic	Intergenic			Intergenic		False	Rv1730c	NotExcluded	Rv1731	NotExcluded	1.0	100.0	0.0	61.02088167053364	1.0	1.0	1.0	431
NC_000962.3	1959233	1959242		IntergenicRegion_1362_Rv1731-Rv1732c		Intergenic	Intergenic			Intergenic		False	Rv1731	NotExcluded	Rv1732c	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	9
NC_000962.3	1959791	1959854		IntergenicRegion_1363_Rv1732c-Rv1733c		Intergenic	Intergenic			Intergenic		False	Rv1732c	NotExcluded	Rv1733c	NotExcluded	1.0	100.0	0.0	69.84126984126983	1.0	1.0	1.0	63
NC_000962.3	1960487	1960773		IntergenicRegion_1364_Rv1733c-Rv1734c		Intergenic	Intergenic			Intergenic		False	Rv1733c	NotExcluded	Rv1734c	NotExcluded	1.0	100.0	0.0	60.83916083916084	1.0	1.0	1.0	286
NC_000962.3	1961016	1961290		IntergenicRegion_1365_Rv1734c-Rv1735c		Intergenic	Intergenic			Intergenic		False	Rv1734c	NotExcluded	Rv1735c	NotExcluded	1.0	100.0	0.0	63.86861313868613	1.0	1.0	1.0	274
NC_000962.3	1961788	1962227		IntergenicRegion_1366_Rv1735c-Rv1736c		Intergenic	Intergenic			Intergenic		False	Rv1735c	NotExcluded	Rv1736c	NotExcluded	1.0	100.0	0.0	62.87015945330296	1.0	1.0	1.0	439
NC_000962.3	1965370	1965656		IntergenicRegion_1367_Rv1737c-Rv1738		Intergenic	Intergenic			Intergenic		False	Rv1737c	NotExcluded	Rv1738	NotExcluded	1.0	100.0	0.0	65.03496503496504	1.0	1.0	1.0	286
NC_000962.3	1965941	1965954		IntergenicRegion_1368_Rv1738-Rv1739c		Intergenic	Intergenic			Intergenic		False	Rv1738	NotExcluded	Rv1739c	NotExcluded	1.0	100.0	0.0	92.3076923076923	1.0	1.0	1.0	13
NC_000962.3	1967637	1967704		IntergenicRegion_1369_Rv1739c-Rv1740		Intergenic	Intergenic			Intergenic		False	Rv1739c	NotExcluded	Rv1740	NotExcluded	1.0	100.0	0.0	55.223880597014926	1.0	1.0	1.0	67
NC_000962.3	1968165	1968172		IntergenicRegion_1370_Rv1741-Rv1742		Intergenic	Intergenic			Intergenic		False	Rv1741	NotExcluded	Rv1742	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	7
NC_000962.3	1968910	1969003		IntergenicRegion_1371_Rv1742-Rv1743		Intergenic	Intergenic			Intergenic		False	Rv1742	NotExcluded	Rv1743	NotExcluded	1.0	100.0	0.0	64.51612903225806	1.0	1.0	1.0	93
NC_000962.3	1970704	1970988		IntergenicRegion_1372_Rv1743-Rv1744c		Intergenic	Intergenic			Intergenic		False	Rv1743	NotExcluded	Rv1744c	NotExcluded	1.0	100.0	0.0	64.43661971830986	1.0	1.0	1.0	284
NC_000962.3	1971991	1972137		IntergenicRegion_1373_Rv1745c-Rv1746		Intergenic	Intergenic			Intergenic		False	Rv1745c	NotExcluded	Rv1746	NotExcluded	1.0	100.0	0.0	65.06849315068493	1.0	1.0	1.0	146
NC_000962.3	1973568	1973629		IntergenicRegion_1374_Rv1746-Rv1747		Intergenic	Intergenic			Intergenic		False	Rv1746	NotExcluded	Rv1747	NotExcluded	1.0	100.0	0.0	72.1311475409836	1.0	1.0	1.0	61
NC_000962.3	1976227	1976599		IntergenicRegion_1375_Rv1747-Rv1748		Intergenic	Intergenic			Intergenic		False	Rv1747	NotExcluded	Rv1748	NotExcluded	1.0	100.0	0.0	70.16129032258064	1.0	1.0	1.0	372
NC_000962.3	1977885	1977968		IntergenicRegion_1376_Rv1749c-Rv1750c		Intergenic	Intergenic			Intergenic		False	Rv1749c	NotExcluded	Rv1750c	NotExcluded	1.0	100.0	0.0	68.67469879518072	1.0	1.0	1.0	83
NC_000962.3	1979567	1979620		IntergenicRegion_1377_Rv1750c-Rv1751		Intergenic	Intergenic			Intergenic		False	Rv1750c	NotExcluded	Rv1751	NotExcluded	1.0	100.0	0.0	64.15094339622641	1.0	1.0	1.0	53
NC_000962.3	1981003	1981129		IntergenicRegion_1378_Rv1751-Rv1752		Intergenic	Intergenic			Intergenic		False	Rv1751	NotExcluded	Rv1752	NotExcluded	1.0	100.0	0.0	69.84126984126983	1.0	1.0	1.0	126
NC_000962.3	1981579	1981613		IntergenicRegion_1379_Rv1752-Rv1753c		Intergenic	Intergenic			Intergenic		True	Rv1752	NotExcluded	Rv1753c	PE/PPEs	1.0	100.0	0.0	70.58823529411765	1.0	1.0	1.0	34
NC_000962.3	1984775	1984978		IntergenicRegion_1380_Rv1753c-Rv1754c		Intergenic	Intergenic			Intergenic		True	Rv1753c	PE/PPEs	Rv1754c	NotExcluded	1.0	100.0	0.0	59.11330049261084	1.0	1.0	1.0	203
NC_000962.3	1986670	1986853		IntergenicRegion_1381_Rv1754c-Rv1755c		Intergenic	Intergenic			Intergenic		False	Rv1754c	NotExcluded	Rv1755c	NotExcluded	1.0	100.0	0.0	61.74863387978142	1.0	1.0	1.0	183
NC_000962.3	1987696	1987744		IntergenicRegion_1382_Rv1755c-Rv1756c		Intergenic	Intergenic			Intergenic		True	Rv1755c	NotExcluded	Rv1756c	InsertionSeqs_And_Phages	0.926470588235294	0.0	0.875	60.416666666666664	0.5039686865	0.7518801765833333	0.8015041412666667	48
NC_000962.3	1989006	1989041		IntergenicRegion_1383_Rv1757c-Rv1758		Intergenic	Intergenic			Intergenic		True	Rv1757c	InsertionSeqs_And_Phages	Rv1758	NotExcluded		0.0	1.0	57.142857142857146	0.2154068038857143	0.5907559530000001	0.6726047624	35
NC_000962.3	1989566	1989832		IntergenicRegion_1384_Rv1758-Rv1759c		Intergenic	Intergenic			Intergenic		True	Rv1758	NotExcluded	Rv1759c	PE/PPEs	0.9714285714285713	0.0	0.0	65.41353383458646	1.0	1.0	1.0	266
NC_000962.3	1992577	1993152		IntergenicRegion_1385_Rv1759c-Rv1760		Intergenic	Intergenic			Intergenic		True	Rv1759c	PE/PPEs	Rv1760	NotExcluded	0.9714285714285714	0.0	0.0	63.47826086956522	1.0	1.0	1.0	575
NC_000962.3	1994661	1994670		IntergenicRegion_1386_Rv1760-Rv1761c		Intergenic	Intergenic			Intergenic		False	Rv1760	NotExcluded	Rv1761c	NotExcluded	0.9714285714285713	0.0	0.0	55.55555555555556	1.0	1.0	1.0	9
NC_000962.3	1995842	1996151		IntergenicRegion_1387_Rv1762c-Rv1763		Intergenic	Intergenic			Intergenic		True	Rv1762c	NotExcluded	Rv1763	InsertionSeqs_And_Phages	0.9714114777341522	0.0	0.1650485436893204	66.34304207119742	0.897930151132686	0.9478148598220064	0.9582518878576052	309
NC_000962.3	1997413	1997417		IntergenicRegion_1388_Rv1764-Rv1765c		Intergenic	Intergenic			Intergenic		True	Rv1764	InsertionSeqs_And_Phages	Rv1765c	Coscolla Repetitive Genes		0.0	1.0	75.0	0.077732135	0.5346993999999998	0.62775952	4
NC_000962.3	1998515	1999141		IntergenicRegion_1389_Rv1765c-Rv1765A		Intergenic	Intergenic			Intergenic		True	Rv1765c	Coscolla Repetitive Genes	Rv1765A	InsertionSeqs_And_Phages	0.9914380129048426	70.6070287539936	0.0	64.37699680511182	0.9373003194888179	0.9572683706070287	0.9657763578274761	626
