Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	1612255	1612393	+	Rv1434	Rv1434	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	73.91304347826087	1.0	1.0	1.0	138
NC_000962.3	1612341	1612950	-	Rv1435c	Rv1435c	CDS	NotExcluded	None	Probable conserved proline, glycine, valine-rich secreted protein	cell wall and cell processes	No						0.9899197226783433	80.623973727422	0.0	68.63711001642037	0.9802955665024631	1.0	1.0	609
NC_000962.3	1612950	1613306		IntergenicRegion_1145_Rv1435c-Rv1436		Intergenic	Intergenic			Intergenic		False	Rv1435c	NotExcluded	Rv1436	NotExcluded	1.0	100.0	0.0	58.42696629213483	1.0	1.0	1.0	356
NC_000962.3	1613306	1614326	+	Rv1436	gap	CDS	NotExcluded	None	Probable glyceraldehyde 3-phosphate dehydrogenase Gap (GAPDH)	intermediary metabolism and respiration	No						1.0	100.0	0.0	63.13725490196079	1.0	1.0	1.0	1020
NC_000962.3	1614326	1614328		IntergenicRegion_1146_Rv1436-Rv1437		Intergenic	Intergenic			Intergenic		False	Rv1436	NotExcluded	Rv1437	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	2
NC_000962.3	1614328	1615567	+	Rv1437	pgk	CDS	NotExcluded	None	Probable phosphoglycerate kinase Pgk	intermediary metabolism and respiration	No						1.0	100.0	0.0	64.5682001614205	1.0	1.0	1.0	1239
NC_000962.3	1615563	1616349	+	Rv1438	tpi	CDS	NotExcluded	None	Probable triosephosphate isomerase Tpi (TIM)	intermediary metabolism and respiration	No						1.0	100.0	0.0	64.12213740458016	1.0	1.0	1.0	786
NC_000962.3	1616349	1616960		IntergenicRegion_1147_Rv1438-Rv1439c		Intergenic	Intergenic			Intergenic		False	Rv1438	NotExcluded	Rv1439c	NotExcluded	1.0	100.0	0.0	64.6481178396072	1.0	1.0	1.0	611
NC_000962.3	1616960	1617386	-	Rv1439c	Rv1439c	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No						1.0	100.0	0.0	62.44131455399061	1.0	1.0	1.0	426
NC_000962.3	1617386	1617836		IntergenicRegion_1148_Rv1439c-Rv1440		Intergenic	Intergenic			Intergenic		False	Rv1439c	NotExcluded	Rv1440	NotExcluded	1.0	100.0	0.0	64.66666666666667	1.0	1.0	1.0	450
NC_000962.3	1617836	1618070	+	Rv1440	secG	CDS	NotExcluded	None	Probable protein-export membrane protein (translocase subunit) SecG	cell wall and cell processes	No						1.0	100.0	0.0	59.82905982905983	1.0	1.0	1.0	234
NC_000962.3	1618070	1618208		IntergenicRegion_1149_Rv1440-Rv1441c		Intergenic	Intergenic			Intergenic		True	Rv1440	NotExcluded	Rv1441c	PE/PPEs	1.0	100.0	0.0	65.21739130434783	1.0	1.0	1.0	138
NC_000962.3	1618208	1619684	-	Rv1441c	PE_PGRS26	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS26	PE/PPE	No						0.907520325203252	33.265582655826556	0.0	76.01626016260163	0.9807588069105692	1.0	1.0	1476
NC_000962.3	1619684	1619790		IntergenicRegion_1150_Rv1441c-Rv1442		Intergenic	Intergenic			Intergenic		True	Rv1441c	PE/PPEs	Rv1442	NotExcluded	1.0	100.0	0.0	50.943396226415096	1.0	1.0	1.0	106
NC_000962.3	1619790	1622091	+	Rv1442	bisC	CDS	NotExcluded	None	Probable biotin sulfoxide reductase BisC (BDS reductase) (BSO reductase)	intermediary metabolism and respiration	No						0.9995654063450674	98.4354628422425	0.0	67.2316384180791	1.0	1.0	1.0	2301
NC_000962.3	1622091	1622206		IntergenicRegion_1151_Rv1442-Rv1443c		Intergenic	Intergenic			Intergenic		False	Rv1442	NotExcluded	Rv1443c	NotExcluded	1.0	100.0	0.0	66.08695652173913	1.0	1.0	1.0	115
NC_000962.3	1622206	1622692	-	Rv1443c	Rv1443c	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No						1.0	100.0	0.0	65.63786008230453	1.0	1.0	1.0	486
NC_000962.3	1622692	1623286		IntergenicRegion_1152_Rv1443c-Rv1444c		Intergenic	Intergenic			Intergenic		False	Rv1443c	NotExcluded	Rv1444c	NotExcluded	1.0	100.0	0.0	62.96296296296296	1.0	1.0	1.0	594
NC_000962.3	1623286	1623697	-	Rv1444c	Rv1444c	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No						1.0	100.0	0.0	63.26034063260341	1.0	1.0	1.0	411
NC_000962.3	1623697	1623713		IntergenicRegion_1153_Rv1444c-Rv1445c		Intergenic	Intergenic			Intergenic		False	Rv1444c	NotExcluded	Rv1445c	NotExcluded	1.0	100.0	0.0	62.5	1.0	1.0	1.0	16
NC_000962.3	1623713	1624457	-	Rv1445c	devB	CDS	NotExcluded	None	Probable 6-phosphogluconolactonase DevB (6PGL)	intermediary metabolism and respiration	No						0.997797192353644	92.06989247311827	0.0	67.8763440860215	1.0	1.0	1.0	744
NC_000962.3	1624453	1625365	-	Rv1446c	opcA	CDS	NotExcluded	None	Putative OXPP cycle protein OpcA	intermediary metabolism and respiration	No						1.0	100.0	0.0	66.8859649122807	0.9987648554451755	1.0	1.0	912
NC_000962.3	1625365	1625417		IntergenicRegion_1154_Rv1446c-Rv1447c		Intergenic	Intergenic			Intergenic		False	Rv1446c	NotExcluded	Rv1447c	NotExcluded	1.0	100.0	0.0	69.23076923076923	0.7074949097307695	1.0	1.0	52
NC_000962.3	1625417	1626962	-	Rv1447c	zwf2	CDS	NotExcluded	None	Probable glucose-6-phosphate 1-dehydrogenase Zwf2 (G6PD)	intermediary metabolism and respiration	No						1.0	100.0	0.0	65.88996763754045	0.99985510247767	1.0	1.0	1545
NC_000962.3	1626958	1628080	-	Rv1448c	tal	CDS	NotExcluded	None	Probable transaldolase Tal	intermediary metabolism and respiration	No						1.0	100.0	0.0	64.1711229946524	1.0	1.0	1.0	1122
NC_000962.3	1628080	1628096		IntergenicRegion_1155_Rv1448c-Rv1449c		Intergenic	Intergenic			Intergenic		False	Rv1448c	NotExcluded	Rv1449c	NotExcluded	1.0	100.0	0.0	56.25	1.0	1.0	1.0	16
NC_000962.3	1628096	1630199	-	Rv1449c	tkt	CDS	NotExcluded	None	Transketolase Tkt (TK)	intermediary metabolism and respiration	No						1.0	100.0	0.0	67.76034236804566	1.0	1.0	1.0	2103
NC_000962.3	1630199	1630637		IntergenicRegion_1156_Rv1449c-Rv1450c		Intergenic	Intergenic			Intergenic		True	Rv1449c	NotExcluded	Rv1450c	PE/PPEs	0.9982242516489094	93.60730593607306	0.0	65.06849315068493	1.0	1.0	1.0	438
NC_000962.3	1630637	1634627	-	Rv1450c	PE_PGRS27	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS27	PE/PPE	No						0.7223557259160974	2.656641604010025	0.0	78.1203007518797	0.865187965914787	0.8843421052631579	0.887749373433584	3990
NC_000962.3	1634627	1635028		IntergenicRegion_1157_Rv1450c-Rv1451		Intergenic	Intergenic			Intergenic		True	Rv1450c	PE/PPEs	Rv1451	NotExcluded	0.9948739262953727	86.28428927680798	0.0	60.099750623441395	0.821571072319202	0.876496259351621	0.9061845386533666	401
NC_000962.3	1635028	1635955	+	Rv1451	ctaB	CDS	NotExcluded	None	Probable cytochrome C oxidase assembly factor CtaB	intermediary metabolism and respiration	No						1.0	100.0	0.0	66.12729234088458	1.0	1.0	1.0	927
NC_000962.3	1635955	1636003		IntergenicRegion_1158_Rv1451-Rv1452c		Intergenic	Intergenic			Intergenic		True	Rv1451	NotExcluded	Rv1452c	PE/PPEs	1.0	100.0	0.0	72.91666666666667	1.0	1.0	1.0	48
NC_000962.3	1636003	1638229	-	Rv1452c	PE_PGRS28	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS28	PE/PPE	No						0.6195141473845619	10.197663971248877	0.057053009883198565	77.26864330637916	0.7681042165318958	0.7926886792452831	0.798796046720575	2226
NC_000962.3	1638229	1638380		IntergenicRegion_1159_Rv1452c-Rv1453		Intergenic	Intergenic			Intergenic		True	Rv1452c	PE/PPEs	Rv1453	NotExcluded	0.9952170713760118	94.03973509933775	0.0	60.9271523178808	0.5387417218543046	0.6783112582781458	0.7558940397350994	151
NC_000962.3	1638380	1639646	+	Rv1453	Rv1453	CDS	NotExcluded	None	Possible transcriptional activator protein	regulatory proteins	No						1.0	100.0	0.0	64.06003159557662	0.9984992101105844	0.9992496050552923	0.9993996840442338	1266
NC_000962.3	1639646	1639673		IntergenicRegion_1160_Rv1453-Rv1454c		Intergenic	Intergenic			Intergenic		False	Rv1453	NotExcluded	Rv1454c	NotExcluded	1.0	100.0	0.0	62.96296296296296	1.0	1.0	1.0	27
NC_000962.3	1639673	1640660	-	Rv1454c	qor	CDS	NotExcluded	None	Probable quinone reductase Qor (NADPH:quinone reductase) (zeta-crystallin homolog protein)	intermediary metabolism and respiration	No						1.0	100.0	0.0	67.17325227963526	1.0	1.0	1.0	987
NC_000962.3	1640660	1640679		IntergenicRegion_1161_Rv1454c-Rv1455		Intergenic	Intergenic			Intergenic		False	Rv1454c	NotExcluded	Rv1455	NotExcluded	1.0	100.0	0.0	68.42105263157895	1.0	1.0	1.0	19
NC_000962.3	1640679	1641543	+	Rv1455	Rv1455	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	66.7824074074074	1.0	1.0	1.0	864
NC_000962.3	1641492	1642425	-	Rv1456c	Rv1456c	CDS	NotExcluded	None	Probable unidentified antibiotic-transport integral membrane ABC transporter	cell wall and cell processes	No						1.0	100.0	0.0	68.70310825294749	1.0	1.0	1.0	933
NC_000962.3	1642425	1642536		IntergenicRegion_1162_Rv1456c-Rv1457c		Intergenic	Intergenic			Intergenic		False	Rv1456c	NotExcluded	Rv1457c	NotExcluded	1.0	100.0	0.0	63.06306306306306	1.0	1.0	1.0	111
NC_000962.3	1642536	1643322	-	Rv1457c	Rv1457c	CDS	NotExcluded	None	Probable unidentified antibiotic-transport integral membrane ABC transporter	cell wall and cell processes	No						1.0	100.0	0.0	66.15776081424936	1.0	1.0	1.0	786
NC_000962.3	1643318	1644260	-	Rv1458c	Rv1458c	CDS	Coscolla Repetitive Genes	None	Probable unidentified antibiotic-transport ATP-binding protein ABC transporter	cell wall and cell processes	No						0.999970511913187	99.89384288747345	0.0	67.72823779193206	0.9981634819108279	1.0	1.0	942
NC_000962.3	1644260	1644362		IntergenicRegion_1163_Rv1458c-Rv1459c		Intergenic	Intergenic			Intergenic		True	Rv1458c	Coscolla Repetitive Genes	Rv1459c	NotExcluded	0.9989106753812635	99.01960784313727	0.0	69.6078431372549	0.7065007068627451	1.0	1.0	102
NC_000962.3	1644362	1646138	-	Rv1459c	Rv1459c	CDS	NotExcluded	None	Possible conserved integral membrane protein	cell wall and cell processes	No						1.0	100.0	0.0	66.9481981981982	0.9996047922522523	1.0	1.0	1776
NC_000962.3	1646138	1646185		IntergenicRegion_1164_Rv1459c-Rv1460		Intergenic	Intergenic			Intergenic		False	Rv1459c	NotExcluded	Rv1460	NotExcluded	1.0	100.0	0.0	55.319148936170215	1.0	1.0	1.0	47
NC_000962.3	1646185	1646992	+	Rv1460	Rv1460	CDS	NotExcluded	None	Probable transcriptional regulatory protein	regulatory proteins	No						0.9993460002753682	97.64560099132589	0.0	69.7645600991326	1.0	1.0	1.0	807
NC_000962.3	1646988	1649529	+	Rv1461	Rv1461	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	61.70798898071625	1.0	1.0	1.0	2541
NC_000962.3	1649525	1650719	+	Rv1462	Rv1462	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	67.58793969849246	1.0	1.0	1.0	1194
NC_000962.3	1650715	1651516	+	Rv1463	Rv1463	CDS	NotExcluded	None	Probable conserved ATP-binding protein ABC transporter	cell wall and cell processes	No						1.0	100.0	0.0	65.1685393258427	1.0	1.0	1.0	801
NC_000962.3	1651516	1651517		IntergenicRegion_1165_Rv1463-Rv1464		Intergenic	Intergenic			Intergenic		False	Rv1463	NotExcluded	Rv1464	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	1
NC_000962.3	1651517	1652771	+	Rv1464	csd	CDS	NotExcluded	None	Probable cysteine desulfurase Csd	intermediary metabolism and respiration	No						1.0	100.0	0.0	67.86283891547049	1.0	1.0	1.0	1254
NC_000962.3	1652767	1653256	+	Rv1465	Rv1465	CDS	NotExcluded	None	Possible nitrogen fixation related protein	intermediary metabolism and respiration	No						1.0	100.0	0.0	64.0081799591002	1.0	1.0	1.0	489
NC_000962.3	1653230	1653578	+	Rv1466	Rv1466	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	65.80459770114942	1.0	1.0	1.0	348
NC_000962.3	1653578	1653672		IntergenicRegion_1166_Rv1466-Rv1467c		Intergenic	Intergenic			Intergenic		False	Rv1466	NotExcluded	Rv1467c	NotExcluded	1.0	100.0	0.0	67.02127659574468	1.0	1.0	1.0	94
NC_000962.3	1653672	1655502	-	Rv1467c	fadE15	CDS	NotExcluded	None	Probable acyl-CoA dehydrogenase FadE15	lipid metabolism	No						0.9993928354584093	97.81420765027322	0.0	63.77049180327869	0.9991803278688525	1.0	1.0	1830
NC_000962.3	1655502	1655608		IntergenicRegion_1167_Rv1467c-Rv1468c		Intergenic	Intergenic			Intergenic		True	Rv1467c	NotExcluded	Rv1468c	PE/PPEs	1.0	100.0	0.0	66.0377358490566	1.0	1.0	1.0	106
NC_000962.3	1655608	1656721	-	Rv1468c	PE_PGRS29	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS29	PE/PPE	No						0.9544025157232704	45.103324348607366	0.0	75.38185085354897	0.9742437753818508	1.0	1.0	1113
NC_000962.3	1656721	1656962		IntergenicRegion_1168_Rv1468c-Rv1469		Intergenic	Intergenic			Intergenic		True	Rv1468c	PE/PPEs	Rv1469	NotExcluded	1.0	100.0	0.0	57.67634854771784	1.0	1.0	1.0	241
NC_000962.3	1656962	1658936	+	Rv1469	ctpD	CDS	NotExcluded	None	Probable cation transporter P-type ATPase D CtpD	cell wall and cell processes	No						0.9936536080153101	77.1529888551165	0.0	66.76798378926038	1.0	1.0	1.0	1974
NC_000962.3	1658936	1658979		IntergenicRegion_1169_Rv1469-Rv1470		Intergenic	Intergenic			Intergenic		False	Rv1469	NotExcluded	Rv1470	NotExcluded	1.0	100.0	0.0	65.11627906976744	1.0	1.0	1.0	43
NC_000962.3	1658979	1659354	+	Rv1470	trxA	CDS	NotExcluded	None	Probable thioredoxin TrxA	intermediary metabolism and respiration	No						1.0	100.0	0.0	57.333333333333336	1.0	1.0	1.0	375
NC_000962.3	1659354	1659369		IntergenicRegion_1170_Rv1470-Rv1471		Intergenic	Intergenic			Intergenic		False	Rv1470	NotExcluded	Rv1471	NotExcluded	1.0	100.0	0.0	73.33333333333333	1.0	1.0	1.0	15
NC_000962.3	1659369	1659741	+	Rv1471	trxB1	CDS	NotExcluded	None	Probable thioredoxin TrxB1	intermediary metabolism and respiration	No						1.0	100.0	0.0	63.44086021505376	1.0	1.0	1.0	372
NC_000962.3	1659741	1659762		IntergenicRegion_1171_Rv1471-Rv1472		Intergenic	Intergenic			Intergenic		False	Rv1471	NotExcluded	Rv1472	NotExcluded	1.0	100.0	0.0	90.47619047619048	1.0	1.0	1.0	21
NC_000962.3	1659762	1660620	+	Rv1472	echA12	CDS	NotExcluded	None	Possible enoyl-CoA hydratase EchA12 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase)	lipid metabolism	No						1.0	100.0	0.0	64.91841491841492	1.0	1.0	1.0	858
NC_000962.3	1660620	1660655		IntergenicRegion_1172_Rv1472-Rv1473		Intergenic	Intergenic			Intergenic		False	Rv1472	NotExcluded	Rv1473	NotExcluded	1.0	100.0	0.0	62.857142857142854	1.0	1.0	1.0	35
NC_000962.3	1660655	1662284	+	Rv1473	Rv1473	CDS	NotExcluded	None	Probable macrolide-transport ATP-binding protein ABC transporter	cell wall and cell processes	No						1.0	100.0	0.0	67.0963781461019	1.0	1.0	1.0	1629
NC_000962.3	1662284	1662380		IntergenicRegion_1173_Rv1473-Rv1473A		Intergenic	Intergenic			Intergenic		False	Rv1473	NotExcluded	Rv1473A	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	96
NC_000962.3	1662380	1662572	+	Rv1473A	Rv1473A	CDS	NotExcluded	None	Possible transcriptional regulatory protein	regulatory proteins	No						1.0	100.0	0.0	67.70833333333333	1.0	1.0	1.0	192
NC_000962.3	1662572	1662640		IntergenicRegion_1174_Rv1473A-Rv1474c		Intergenic	Intergenic			Intergenic		False	Rv1473A	NotExcluded	Rv1474c	NotExcluded	1.0	100.0	0.0	60.294117647058826	1.0	1.0	1.0	68
NC_000962.3	1662640	1663204	-	Rv1474c	Rv1474c	CDS	NotExcluded	None	Probable transcriptional regulatory protein	regulatory proteins	No						0.9986209613869187	95.0354609929078	0.0	66.48936170212765	1.0	1.0	1.0	564
NC_000962.3	1663204	1663214		IntergenicRegion_1175_Rv1474c-Rv1475c		Intergenic	Intergenic			Intergenic		False	Rv1474c	NotExcluded	Rv1475c	NotExcluded	1.0	100.0	0.0	90.0	1.0	1.0	1.0	10
NC_000962.3	1663214	1666046	-	Rv1475c	acn	CDS	NotExcluded	None	Probable iron-regulated aconitate hydratase Acn (citrate hydro-lyase) (aconitase)	intermediary metabolism and respiration	No						0.9999215317011927	99.71751412429379	0.0	62.994350282485875	1.0	1.0	1.0	2832
NC_000962.3	1666046	1666203		IntergenicRegion_1176_Rv1475c-Rv1476		Intergenic	Intergenic			Intergenic		False	Rv1475c	NotExcluded	Rv1476	NotExcluded	1.0	100.0	0.0	64.3312101910828	1.0	1.0	1.0	157
NC_000962.3	1666203	1666764	+	Rv1476	Rv1476	CDS	NotExcluded	None	Possible membrane protein	cell wall and cell processes	No						1.0	100.0	0.0	63.45811051693405	1.0	1.0	1.0	561
NC_000962.3	1666764	1666989		IntergenicRegion_1177_Rv1476-Rv1477		Intergenic	Intergenic			Intergenic		False	Rv1476	NotExcluded	Rv1477	NotExcluded	1.0	100.0	0.0	56.888888888888886	1.0	1.0	1.0	225
NC_000962.3	1666989	1668408	+	Rv1477	ripA	CDS	NotExcluded	None	Peptidoglycan hydrolase	virulence, detoxification, adaptation	No						1.0	100.0	0.0	67.01902748414376	1.0	1.0	1.0	1419
NC_000962.3	1668408	1668418		IntergenicRegion_1178_Rv1477-Rv1478		Intergenic	Intergenic			Intergenic		False	Rv1477	NotExcluded	Rv1478	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	10
NC_000962.3	1668418	1669144	+	Rv1478	Rv1478	CDS	NotExcluded	None	Possible invasion protein	virulence, detoxification, adaptation	No						1.0	100.0	0.0	67.21763085399449	1.0	1.0	1.0	726
NC_000962.3	1669144	1669282		IntergenicRegion_1179_Rv1478-Rv1479		Intergenic	Intergenic			Intergenic		False	Rv1478	NotExcluded	Rv1479	NotExcluded	1.0	100.0	0.0	63.768115942028984	1.0	1.0	1.0	138
NC_000962.3	1669282	1670416	+	Rv1479	moxR1	CDS	NotExcluded	None	Probable transcriptional regulatory protein MoxR1	regulatory proteins	No						1.0	100.0	0.0	65.69664902998237	1.0	1.0	1.0	1134
NC_000962.3	1670412	1671366	+	Rv1480	Rv1480	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	68.34381551362684	1.0	1.0	1.0	954
NC_000962.3	1671366	1671376		IntergenicRegion_1180_Rv1480-Rv1481		Intergenic	Intergenic			Intergenic		False	Rv1480	NotExcluded	Rv1481	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	10
NC_000962.3	1671376	1672384	+	Rv1481	Rv1481	CDS	NotExcluded	None	Probable membrane protein	cell wall and cell processes	No						1.0	100.0	0.0	65.57539682539682	1.0	1.0	1.0	1008
NC_000962.3	1672384	1672456		IntergenicRegion_1181_Rv1481-Rv1482c		Intergenic	Intergenic			Intergenic		False	Rv1481	NotExcluded	Rv1482c	NotExcluded	1.0	100.0	0.0	70.83333333333333	0.9243055555555557	1.0	1.0	72
NC_000962.3	1672456	1673299	-	Rv1482c	Rv1482c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	65.717674970344	0.9993475682087782	1.0	1.0	843
NC_000962.3	1673299	1673439		IntergenicRegion_1182_Rv1482c-Rv1483		Intergenic	Intergenic			Intergenic		False	Rv1482c	NotExcluded	Rv1483	NotExcluded	1.0	100.0	0.0	61.42857142857143	1.0	1.0	1.0	140
NC_000962.3	1673439	1674183	+	Rv1483	fabG1	CDS	NotExcluded	None	3-oxoacyl-[acyl-carrier protein] reductase FabG1 (3-ketoacyl-acyl carrier protein reductase) (mycolic acid biosynthesis a protein)	lipid metabolism	No						1.0	100.0	0.0	64.38172043010752	1.0	1.0	1.0	744
NC_000962.3	1674183	1674201		IntergenicRegion_1183_Rv1483-Rv1484		Intergenic	Intergenic			Intergenic		False	Rv1483	NotExcluded	Rv1484	NotExcluded	1.0	100.0	0.0	55.55555555555556	1.0	1.0	1.0	18
NC_000962.3	1674201	1675011	+	Rv1484	inhA	CDS	NotExcluded	None	NADH-dependent enoyl-[acyl-carrier-protein] reductase InhA (NADH-dependent enoyl-ACP reductase)	lipid metabolism	No						1.0	100.0	0.0	65.4320987654321	1.0	1.0	1.0	810
NC_000962.3	1675011	1675016		IntergenicRegion_1184_Rv1484-Rv1485		Intergenic	Intergenic			Intergenic		False	Rv1484	NotExcluded	Rv1485	NotExcluded	1.0	100.0	0.0	60.0	1.0	1.0	1.0	5
NC_000962.3	1675016	1676051	+	Rv1485	hemZ	CDS	NotExcluded	None	Ferrochelatase HemZ (protoheme ferro-lyase) (heme synthetase)	intermediary metabolism and respiration	No						0.9998926462694578	99.61352657004831	0.0	66.08695652173913	1.0	1.0	1.0	1035
NC_000962.3	1676016	1676883	-	Rv1486c	Rv1486c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	66.43598615916954	1.0	1.0	1.0	867
NC_000962.3	1676883	1676940		IntergenicRegion_1185_Rv1486c-Rv1487		Intergenic	Intergenic			Intergenic		False	Rv1486c	NotExcluded	Rv1487	NotExcluded	1.0	100.0	0.0	57.89473684210526	1.0	1.0	1.0	57
NC_000962.3	1676940	1677375	+	Rv1487	Rv1487	CDS	NotExcluded	None	Conserved membrane protein	cell wall and cell processes	No						1.0	100.0	0.0	67.1264367816092	1.0	1.0	1.0	435
NC_000962.3	1677375	1677396		IntergenicRegion_1186_Rv1487-Rv1488		Intergenic	Intergenic			Intergenic		False	Rv1487	NotExcluded	Rv1488	NotExcluded	1.0	100.0	0.0	52.38095238095238	1.0	1.0	1.0	21
NC_000962.3	1677396	1678542	+	Rv1488	Rv1488	CDS	NotExcluded	None	Possible exported conserved protein	cell wall and cell processes	No						1.0	100.0	0.0	66.57940663176265	1.0	1.0	1.0	1146
NC_000962.3	1678542	1678551		IntergenicRegion_1187_Rv1488-Rv1489		Intergenic	Intergenic			Intergenic		False	Rv1488	NotExcluded	Rv1489	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	9
NC_000962.3	1678551	1678908	+	Rv1489	Rv1489	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	63.02521008403362	1.0	1.0	1.0	357
NC_000962.3	1678908	1678941		IntergenicRegion_1188_Rv1489-Rv1489A		Intergenic	Intergenic			Intergenic		True	Rv1489	NotExcluded	Rv1489A	Coscolla Repetitive Genes	1.0	100.0	0.0	60.60606060606061	1.0	1.0	1.0	33
NC_000962.3	1678941	1679172	+	Rv1489A	Rv1489A	CDS	Coscolla Repetitive Genes	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	68.83116883116882	0.9567099567099567	1.0	1.0	231
NC_000962.3	1679172	1679321		IntergenicRegion_1189_Rv1489A-Rv1490		Intergenic	Intergenic			Intergenic		True	Rv1489A	Coscolla Repetitive Genes	Rv1490	NotExcluded	1.0	100.0	0.0	62.41610738255034	1.0	1.0	1.0	149
NC_000962.3	1679321	1680629	+	Rv1490	Rv1490	CDS	NotExcluded	None	Probable membrane protein	cell wall and cell processes	No						0.9994690791709141	98.08868501529052	0.0	57.03363914373089	1.0	1.0	1.0	1308
NC_000962.3	1680629	1681207		IntergenicRegion_1190_Rv1490-Rv1491c		Intergenic	Intergenic			Intergenic		False	Rv1490	NotExcluded	Rv1491c	NotExcluded	1.0	100.0	0.0	62.28373702422145	1.0	1.0	1.0	578
NC_000962.3	1681207	1681966	-	Rv1491c	Rv1491c	CDS	NotExcluded	None	Conserved membrane protein	cell wall and cell processes	No						1.0	100.0	0.0	66.93017127799736	1.0	1.0	1.0	759
NC_000962.3	1681966	1682156		IntergenicRegion_1191_Rv1491c-Rv1492		Intergenic	Intergenic			Intergenic		False	Rv1491c	NotExcluded	Rv1492	NotExcluded	1.0	100.0	0.0	54.73684210526316	1.0	1.0	1.0	190
NC_000962.3	1682156	1684004	+	Rv1492	mutA	CDS	NotExcluded	None	Probable methylmalonyl-CoA mutase small subunit MutA (MCM)	lipid metabolism	No						0.9990830928330929	96.69913419913419	0.0	70.29220779220779	1.0	1.0	1.0	1848
NC_000962.3	1684004	1686257	+	Rv1493	mutB	CDS	Coscolla Repetitive Genes	None	Probable methylmalonyl-CoA mutase large subunit MutB (MCM)	lipid metabolism	No						0.9998027321595897	99.28983577452286	0.0	67.11051930758988	0.9955614735907679	1.0	1.0	2253
NC_000962.3	1686257	1686270		IntergenicRegion_1192_Rv1493-Rv1494		Intergenic	Intergenic			Intergenic		True	Rv1493	Coscolla Repetitive Genes	Rv1494	NotExcluded	1.0	100.0	0.0	84.61538461538461	1.0	1.0	1.0	13
NC_000962.3	1686270	1686573	+	Rv1494	mazE4	CDS	NotExcluded	None	Possible antitoxin MazE4	virulence, detoxification, adaptation	No						1.0	100.0	0.0	64.02640264026402	1.0	1.0	1.0	303
NC_000962.3	1686569	1686887	+	Rv1495	mazF4	CDS	NotExcluded	None	Possible toxin MazF4	virulence, detoxification, adaptation	No						1.0	100.0	0.0	63.20754716981132	1.0	1.0	1.0	318
NC_000962.3	1686883	1687888	+	Rv1496	Rv1496	CDS	NotExcluded	None	Possible transport system kinase	cell wall and cell processes	No						1.0	100.0	0.0	67.76119402985074	1.0	1.0	1.0	1005
NC_000962.3	1687888	1687940		IntergenicRegion_1193_Rv1496-Rv1497		Intergenic	Intergenic			Intergenic		False	Rv1496	NotExcluded	Rv1497	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	52
NC_000962.3	1687940	1689230	+	Rv1497	lipL	CDS	NotExcluded	None	Probable esterase LipL	intermediary metabolism and respiration	No						1.0	100.0	0.0	67.51937984496124	1.0	1.0	1.0	1290
NC_000962.3	1689230	1689302		IntergenicRegion_1194_Rv1497-Rv1498c		Intergenic	Intergenic			Intergenic		False	Rv1497	NotExcluded	Rv1498c	NotExcluded	1.0	100.0	0.0	73.61111111111111	1.0	1.0	1.0	72
